label,frame_num,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_SHOULDER_visibility,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_SHOULDER_visibility,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_visibility,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_visibility,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_KNEE_visibility,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_KNEE_visibility,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,LEFT_ANKLE_visibility,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,RIGHT_ANKLE_visibility,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,LEFT_WRIST_visibility,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,RIGHT_WRIST_visibility,NOSE_x,NOSE_y,NOSE_z,NOSE_visibility,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,LEFT_FOOT_INDEX_visibility,torso_inclination,right_knee_angle
pararse,11,0.6942604184150696,0.474597692489624,-0.6759729385375977,0.9998657703399658,0.3349456489086151,0.48450881242752075,-0.6424625515937805,0.9999073147773743,0.6392523050308228,0.6777547001838684,-0.00046638917410746217,0.9962566494941711,0.42976927757263184,0.6761530637741089,0.0012230291031301022,0.9965628385543823,0.7323943972587585,0.8024292588233948,-0.6325570940971375,0.3760454058647156,0.3054363429546356,0.7753382921218872,-0.8019559979438782,0.6407821178436279,0.6968916058540344,0.9518653750419617,-0.061303917318582535,0.1835181713104248,0.29569628834724426,0.9461755752563477,-0.22893798351287842,0.29793408513069153,0.7340818047523499,0.6819471716880798,-0.7090810537338257,0.8833428025245667,0.3159569203853607,0.6932327747344971,-0.7509564161300659,0.9141170978546143,0.48174938559532166,0.42726510763168335,-1.4519894123077393,0.9998048543930054,0.7461631298065186,1.0170884132385254,-0.42673030495643616,0.13276785612106323,-1.6713060117671996,2.301109056921848
pararse,12,0.693119466304779,0.4775693714618683,-0.7133100032806396,0.9998688101768494,0.3309069573879242,0.4881342053413391,-0.6828416585922241,0.9999093413352966,0.6387879848480225,0.6779314279556274,-0.00196283170953393,0.9960432052612305,0.42847034335136414,0.6763472557067871,0.0026870460715144873,0.9962995648384094,0.7310327291488647,0.8037137985229492,-0.6291512250900269,0.3623560667037964,0.30519774556159973,0.7739958167076111,-0.7907889485359192,0.6246580481529236,0.6984264850616455,0.9598737955093384,-0.06651764363050461,0.17493948340415955,0.29543569684028625,0.9442118406295776,-0.22736163437366486,0.28734225034713745,0.7340107560157776,0.6818650960922241,-0.7185120582580566,0.8809487819671631,0.3204680383205414,0.691764235496521,-0.7661774158477783,0.9143640398979187,0.47725221514701843,0.4399586319923401,-1.5137698650360107,0.9997720718383789,0.7439295649528503,1.020789623260498,-0.428433895111084,0.12669594585895538,-1.6815981735929344,2.2980113968959004
pararse,13,0.6915271282196045,0.4804680645465851,-0.7709221839904785,0.9998705983161926,0.3297463357448578,0.49122899770736694,-0.7316688895225525,0.9999120831489563,0.6377551555633545,0.6780591011047363,-0.0027637819293886423,0.9956997632980347,0.42635461688041687,0.6763392090797424,0.0034493147395551205,0.9959391355514526,0.7290148735046387,0.8052576780319214,-0.6105524897575378,0.34092840552330017,0.3055289387702942,0.7739477157592773,-0.783746600151062,0.5976437330245972,0.6984560489654541,0.9620822668075562,-0.0652838721871376,0.16367074847221375,0.29557764530181885,0.9441705942153931,-0.20393416285514832,0.272262841463089,0.7339566946029663,0.6819051504135132,-0.703863799571991,0.8764519095420837,0.32437142729759216,0.6909990310668945,-0.7802243232727051,0.9143483638763428,0.4712100923061371,0.449425607919693,-1.5913151502609253,0.9997122883796692,0.7388246655464172,1.0197328329086304,-0.41480252146720886,0.11877794563770294,-1.6822638170304276,2.308696881785182
pararse,14,0.6899797916412354,0.48523834347724915,-0.8664509654045105,0.9998711943626404,0.3283393681049347,0.4964941740036011,-0.7942379713058472,0.9999157786369324,0.6376705169677734,0.6780821084976196,-0.005655260290950537,0.9953728318214417,0.4263472259044647,0.676335334777832,0.006268960889428854,0.9956719875335693,0.72519451379776,0.8068345785140991,-0.563025951385498,0.32179367542266846,0.30782780051231384,0.7742007970809937,-0.7217143177986145,0.576208770275116,0.6976035833358765,0.9628239274024963,0.0031171347945928574,0.1532868593931198,0.29558026790618896,0.9431707262992859,-0.14170238375663757,0.2609831392765045,0.7334612011909485,0.6819186210632324,-0.6816142201423645,0.8742278218269348,0.32716575264930725,0.6909921765327454,-0.7911996841430664,0.9149985313415527,0.46151503920555115,0.45979610085487366,-1.6864455938339233,0.9996424317359924,0.7333317399024963,1.019881248474121,-0.36036959290504456,0.11165811121463776,-1.6928071421053184,2.3333896346932734
pararse,15,0.689659059047699,0.4911031126976013,-0.8676757216453552,0.9998772740364075,0.32430315017700195,0.5024957656860352,-0.7943350076675415,0.9999197125434875,0.6377091407775879,0.6774701476097107,-0.010749448090791702,0.9952686429023743,0.4264104664325714,0.676280677318573,0.011233607307076454,0.9955297112464905,0.720263659954071,0.8070662617683411,-0.5302436351776123,0.30566921830177307,0.30997514724731445,0.7742437124252319,-0.6768459677696228,0.5548959374427795,0.6976844668388367,0.9640851020812988,-0.004915194120258093,0.14536058902740479,0.29649925231933594,0.9413775205612183,-0.13477054238319397,0.2505379319190979,0.7328770160675049,0.6818802952766418,-0.672039806842804,0.8736879825592041,0.32778576016426086,0.6916142106056213,-0.7646107077598572,0.9157772064208984,0.4574264585971832,0.4692900776863098,-1.6519984006881714,0.9996124505996704,0.7325000166893005,1.020702600479126,-0.3625600039958954,0.1065978854894638,-1.7091736049235957,2.350703367031434
pararse,16,0.6894106864929199,0.49629127979278564,-0.81110680103302,0.999884307384491,0.31621697545051575,0.5083346366882324,-0.7508453130722046,0.9999212622642517,0.6370561718940735,0.6753827929496765,-0.010294517502188683,0.9952507615089417,0.42578214406967163,0.675093948841095,0.010791047476232052,0.9954166412353516,0.7169843912124634,0.8015679121017456,-0.5298508405685425,0.2997859716415405,0.31295254826545715,0.7743128538131714,-0.6620429158210754,0.547054648399353,0.698175847530365,0.9633079171180725,-0.05530514940619469,0.14234457910060883,0.3002680540084839,0.9408117532730103,-0.1532377153635025,0.24537472426891327,0.7311487197875977,0.6822749376296997,-0.6338387131690979,0.8766709566116333,0.33081814646720886,0.6945077180862427,-0.6547700762748718,0.9136847257614136,0.4527834951877594,0.4765651226043701,-1.5474814176559448,0.9995902180671692,0.7334591746330261,1.0203801393508911,-0.3743644952774048,0.10466080904006958,-1.7347318161094087,2.3681325084967626
pararse,17,0.6896688342094421,0.5001396536827087,-0.7246991991996765,0.9998907446861267,0.30686694383621216,0.5120540261268616,-0.639300525188446,0.9999213814735413,0.6363363265991211,0.6745230555534363,-0.010141103528439999,0.9953530430793762,0.4229393005371094,0.6747339963912964,0.010558157227933407,0.9953199625015259,0.7154080271720886,0.8010258674621582,-0.41060560941696167,0.2876012325286865,0.3150792717933655,0.7743667960166931,-0.5139272212982178,0.5266262292861938,0.6984156966209412,0.9641927480697632,-0.059207189828157425,0.13717201352119446,0.3018066883087158,0.9408310055732727,-0.14753669500350952,0.23371702432632446,0.7284843325614929,0.6822763681411743,-0.42268261313438416,0.8766101598739624,0.3323701322078705,0.6962857246398926,-0.3911988437175751,0.9103495478630066,0.44858166575431824,0.4866684675216675,-1.1611895561218262,0.9995466470718384,0.7335105538368225,1.022937297821045,-0.3165879249572754,0.10110116004943848,-1.7548269108891192,2.3961286198113143
pararse,18,0.6899193525314331,0.5035794973373413,-0.7953518629074097,0.9998970627784729,0.2937726080417633,0.5169617533683777,-0.7240613102912903,0.9999221563339233,0.6353890299797058,0.6733068227767944,-0.009916216135025024,0.9954752326011658,0.4188390374183655,0.6742802262306213,0.010327953845262527,0.9952261447906494,0.7141848206520081,0.8004061579704285,-0.36505118012428284,0.27664974331855774,0.317035973072052,0.776738166809082,-0.45839956402778625,0.5039459466934204,0.6946935653686523,0.9638741612434387,0.02403979003429413,0.13151636719703674,0.3021795451641083,0.9408614039421082,-0.04409792646765709,0.22214114665985107,0.7269576191902161,0.6822710037231445,-0.4286852478981018,0.8723623156547546,0.3320169746875763,0.6985499262809753,-0.3341633677482605,0.9054692387580872,0.4507828652858734,0.49937576055526733,-1.2861969470977783,0.9995102286338806,0.7258908748626709,1.023094654083252,-0.2104676514863968,0.0975392758846283,-1.783219047327461,2.449674481458829
pararse,19,0.690403401851654,0.5041131973266602,-0.8657214045524597,0.9998995065689087,0.28552114963531494,0.5186478495597839,-0.7953301072120667,0.9999209046363831,0.6346790194511414,0.6715542674064636,-0.009937108494341373,0.99554842710495,0.4152488708496094,0.6728617548942566,0.010325729846954346,0.9950991272926331,0.7136228084564209,0.8003931641578674,-0.3741419017314911,0.2646975815296173,0.31812962889671326,0.7766880989074707,-0.5009803175926208,0.4781707525253296,0.6943143010139465,0.9636999368667603,0.06659222394227982,0.12565866112709045,0.3036399483680725,0.9408878087997437,-0.02380532957613468,0.20989936590194702,0.7229858040809631,0.6820386052131653,-0.4028818905353546,0.8596464991569519,0.3316896855831146,0.699038028717041,-0.3031390309333801,0.8940675258636475,0.44645437598228455,0.5018938183784485,-1.3135303258895874,0.9994578957557678,0.7262408137321472,1.0248181819915771,-0.17566606402397156,0.09385548532009125,-1.7969317242186273,2.477576068193481
pararse,20,0.6906242966651917,0.5026272535324097,-0.812863826751709,0.9999061822891235,0.2780083417892456,0.518787145614624,-0.7564926743507385,0.9999247193336487,0.6340850591659546,0.6694416999816895,-0.006195013411343098,0.9958767890930176,0.4123059809207916,0.6717424988746643,0.0062117017805576324,0.9953653216362,0.7136889100074768,0.8011155128479004,-0.24396440386772156,0.26081541180610657,0.31884098052978516,0.7774596810340881,-0.3124139904975891,0.46500271558761597,0.6922091841697693,0.9597370028495789,0.16457673907279968,0.12197212129831314,0.3039080500602722,0.9399293065071106,0.09292450547218323,0.20291712880134583,0.7207508683204651,0.6814236044883728,-0.3383291959762573,0.8606247901916504,0.33149218559265137,0.6989962458610535,-0.25518807768821716,0.8965076804161072,0.445610910654068,0.5016788840293884,-1.1383024454116821,0.999481201171875,0.7244715690612793,1.024407982826233,-0.005065691191703081,0.09232073277235031,-1.8093364357004196,2.509284142521804
pararse,21,0.6917993426322937,0.5012229084968567,-0.6757778525352478,0.999913215637207,0.2760414779186249,0.5162248611450195,-0.6461947560310364,0.9999290704727173,0.6338502764701843,0.664201557636261,-0.004375452641397715,0.9962335824966431,0.4116789400577545,0.6663374304771423,0.004065690562129021,0.99570631980896,0.7101987600326538,0.8005093932151794,-0.2389112412929535,0.2556998133659363,0.3208167254924774,0.776247501373291,-0.2537080645561218,0.45397061109542847,0.6906155347824097,0.9584218263626099,0.0960635095834732,0.11951527744531631,0.3041304349899292,0.9399884939193726,0.04098058119416237,0.19761653244495392,0.7196546196937561,0.6815247535705566,-0.33201929926872253,0.8675211668014526,0.32807454466819763,0.6987733840942383,-0.27984222769737244,0.9029446244239807,0.44066619873046875,0.4947403371334076,-0.9296572208404541,0.9995192289352417,0.7253545522689819,1.0232959985733032,-0.08091616630554199,0.09206456691026688,-1.8140174421532254,2.552340340758233
pararse,22,0.6920151114463806,0.49685144424438477,-0.7418939471244812,0.999919593334198,0.2719360589981079,0.5150551795959473,-0.6961623430252075,0.9999335408210754,0.6318712830543518,0.6587374806404114,-0.0028614860493689775,0.9965333342552185,0.408108651638031,0.6604588627815247,0.0024744535330682993,0.9959791302680969,0.7042308449745178,0.7985967397689819,-0.28576311469078064,0.25257301330566406,0.32098695635795593,0.776911199092865,-0.33481520414352417,0.4416050314903259,0.6753550171852112,0.9507332444190979,0.11611465364694595,0.11771560460329056,0.3042188286781311,0.9401723742485046,0.05445762723684311,0.193375363945961,0.7170631885528564,0.6810674071311951,-0.3901299834251404,0.8712215423583984,0.321780264377594,0.6986311674118042,-0.3047887980937958,0.9075459241867065,0.4422876834869385,0.489147812128067,-1.1037580966949463,0.9995479583740234,0.7200574278831482,1.0228807926177979,-0.05499693378806114,0.09210087358951569,-1.8133426528188374,2.601636771944035
pararse,23,0.6932191848754883,0.4887503981590271,-0.80685955286026,0.9999258518218994,0.26975321769714355,0.5064566135406494,-0.7467141151428223,0.9999383687973022,0.6275243759155273,0.6509719491004944,-0.002392721828073263,0.9968045949935913,0.40416473150253296,0.6533876061439514,0.002011470030993223,0.9962308406829834,0.7018554210662842,0.7957397103309631,-0.2502013146877289,0.24980425834655762,0.32195308804512024,0.7766668796539307,-0.28469130396842957,0.429609090089798,0.6731219291687012,0.9456862211227417,0.12899044156074524,0.11636035144329071,0.3026432693004608,0.9396018981933594,0.08466584980487823,0.18830493092536926,0.7158717513084412,0.6787583827972412,-0.4123682975769043,0.8746586441993713,0.3145068883895874,0.697677731513977,-0.3423803150653839,0.9119377136230469,0.4433400630950928,0.48468777537345886,-1.1748472452163696,0.9995810985565186,0.715351402759552,1.0221078395843506,-0.055392906069755554,0.09196353703737259,-1.789515021352208,2.6714092581218556
pararse,24,0.6958756446838379,0.47780275344848633,-0.888005793094635,0.9999287724494934,0.2695479393005371,0.49467986822128296,-0.811540961265564,0.9999414682388306,0.6250776052474976,0.6478157639503479,-0.002402473706752062,0.9969590306282043,0.40243861079216003,0.6496157646179199,0.0020246468484401703,0.9963474869728088,0.700895369052887,0.7955142259597778,-0.27408623695373535,0.24503393471240997,0.32317182421684265,0.7767004370689392,-0.34485119581222534,0.420444518327713,0.6742194294929504,0.9456749558448792,0.14748507738113403,0.11384136229753494,0.30264437198638916,0.9396368861198425,0.06316306442022324,0.18491293489933014,0.7142871022224426,0.675505518913269,-0.5180245041847229,0.8703731298446655,0.3100659251213074,0.6971542835235596,-0.44808435440063477,0.9133387207984924,0.44434353709220886,0.4632495641708374,-1.3619359731674194,0.9995928406715393,0.7166470885276794,1.0218383073806763,-0.07779260724782944,0.09024602919816971,-1.7596045784925975,2.709229764459672
pararse,25,0.6988585591316223,0.46451520919799805,-0.841499388217926,0.9999313354492188,0.27168604731559753,0.48113977909088135,-0.7798790335655212,0.9999434947967529,0.6228246092796326,0.6437267065048218,-0.0008589125936850905,0.9971305131912231,0.40039607882499695,0.6447654366493225,0.00046348737669177353,0.9965041279792786,0.699430525302887,0.7957046031951904,-0.2606103718280792,0.2500469982624054,0.32472822070121765,0.7753912210464478,-0.3349091708660126,0.42335692048072815,0.6751438975334167,0.9427060484886169,0.1252385973930359,0.11665300279855728,0.3026413917541504,0.9386210441589355,0.03594310209155083,0.1888597011566162,0.7132812738418579,0.6745438575744629,-0.53758305311203,0.8666223883628845,0.3067275881767273,0.6970789432525635,-0.5308013558387756,0.9134365916252136,0.44446972012519836,0.44133883714675903,-1.3259714841842651,0.9996157884597778,0.7170942425727844,1.0215333700180054,-0.10369660705327988,0.09220512211322784,-1.7232516169306609,2.751048165987825
pararse,26,0.701786994934082,0.45054054260253906,-0.6650070548057556,0.9999358057975769,0.2732376158237457,0.4690231382846832,-0.641219437122345,0.9999465346336365,0.6207108497619629,0.6428009867668152,-0.0007168971933424473,0.9973568320274353,0.3973166048526764,0.6425926089286804,0.0002877528895623982,0.9967434406280518,0.6963654160499573,0.7922303676605225,-0.20952440798282623,0.26177778840065,0.32569941878318787,0.7750123143196106,-0.2161812037229538,0.4338233172893524,0.6762514710426331,0.9387376308441162,0.1213519498705864,0.12286236137151718,0.3028789460659027,0.9369013905525208,0.03770769014954567,0.19507256150245667,0.7125187516212463,0.6737741231918335,-0.508155882358551,0.8691569566726685,0.3045337498188019,0.6970131993293762,-0.5136587023735046,0.9166960120201111,0.4501432180404663,0.4208084046840668,-1.0040754079818726,0.9996484518051147,0.717816174030304,1.0214296579360962,-0.11081825196743011,0.09691108018159866,-1.6878080891302563,2.7858542060215337
pararse,27,0.705254852771759,0.4373406767845154,-0.6822686195373535,0.9999383687973022,0.27380889654159546,0.45697492361068726,-0.6586876511573792,0.9999471306800842,0.6200162768363953,0.6398147940635681,-0.0013454864965751767,0.9975327849388123,0.39566782116889954,0.6406165957450867,0.0008559999405406415,0.9969184994697571,0.6959550976753235,0.7966196537017822,-0.15369448065757751,0.2644345462322235,0.3256116509437561,0.7880762815475464,-0.14132840931415558,0.43292075395584106,0.6755080223083496,0.9405756592750549,0.1762605607509613,0.12214993685483932,0.3028012812137604,0.9370322823524475,0.14290207624435425,0.1925499439239502,0.7126832008361816,0.6715787649154663,-0.5031923055648804,0.8728546500205994,0.3028309643268585,0.6968705058097839,-0.5123075246810913,0.9171360731124878,0.4566088020801544,0.3969910144805908,-1.0578395128250122,0.9996762275695801,0.7146918773651123,1.0213422775268555,-0.006655820179730654,0.09661684930324554,-1.6653563948484857,2.8500278824403447
